
RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	120652	Methylocella silvestris	1.5	0.1	4.6	1.5	0.1	4.6
Bacteria	150022	Finegoldia magna	1.5	0.3	1.3	1.5	0.3	1.3
Bacteria	532	Beijerinckia indica	1.4	0.2	3.4	1.4	0.2	3.4
Bacteria	106589	Cupriavidus metallidurans	0.5	0.2	1.4	0.5	0.2	1.4
Bacteria	662	Vibrio alginolyticus	0.5	0.4	1.5	0.5	0.4	1.5
Bacteria	1716	Corynebacterium tuberculostearicum	0.4	0.2	3.9	0.4	0.2	3.9
Bacteria	1301	Streptococcus salivarius	0.4	0.3	1.1	0.4	0.3	1.1
Bacteria	237	Flavobacterium columnare	0.4	0.1	1.7	0.4	0.1	1.7
Bacteria	2094023	Glaesserella parasuis	0.3	0.4	1.7	0.3	0.4	1.7
Bacteria	165696	Novosphingobium sp. PP1Y	0.2	1.5	1.1	0.2	1.5	1.1
Bacteria	29574	Taylorella asinigenitalis	0.2	4.1	5.8	0.2	4.1	5.8
Bacteria	-200206379	uncultured beta proteobacterium HF0130_04F21	0.2	0.2	5.2	0.2	0.2	5.2
Bacteria	543311	Parvimonas micra	0.2	0.2	2.4	0.2	0.2	2.4
Bacteria	841	Roseburia intestinalis	0.2	0.3	1.1	0.2	0.3	1.1
Bacteria	157	Treponema putidum	0.2	0.1	3.1	0.2	0.1	3.1
Bacteria	32008	Burkholderia sp. RPE67	0.1	8.3	5.8	0.1	8.3	5.8
Bacteria	1263	uncultured Ruminococcus sp.	0.1	0.9	5.7	0.1	0.9	5.7



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1912216	Cutibacterium acnes	607.3	432.2
Bacteria	1269	Micrococcus luteus	27.3	2.3
Bacteria	1298	Deinococcus puniceus	21.4	0.1
Bacteria	1578	Lactobacillus crispatus	15.2	13.5
Bacteria	1678	Bifidobacterium longum	14.6	16.6
Bacteria	1279	Staphylococcus epidermidis	14.0	4.8
Bacteria	482	Neisseria meningitidis	12.6	14.1
Bacteria	32067	Leptotrichia sp. oral taxon 212	12.5	1.0
Bacteria	816	Bacteroides vulgatus	12.1	5.6
Bacteria	642	Aeromonas hydrophila	10.4	3.1
Bacteria	1301	Streptococcus mitis	8.3	2.0
Bacteria	1193515	Snodgrassella alvi	6.0	0.3
Bacteria	1234	Nitrospira moscoviensis	5.0	1.1
Bacteria	1716	Corynebacterium aurimucosum	4.5	2.4
Bacteria	375288	Parabacteroides distasonis	4.1	0.5
Bacteria	34084	Riemerella anatipestifer	3.2	1.1
Bacteria	83654	Leclercia adecarboxylata	3.0	1.8
Bacteria	1654	Actinomyces oris	2.6	1.0
Bacteria	22	Shewanella baltica	2.4	0.5
Bacteria	1073	Rhodopseudomonas palustris	1.9	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912216	Cutibacterium acnes	607.3	432.2
Bacteria	1269	Micrococcus luteus	27.3	2.3
Bacteria	1298	Deinococcus puniceus	21.4	0.1
Bacteria	1578	Lactobacillus crispatus	15.2	13.5
Bacteria	1678	Bifidobacterium longum	14.6	16.6
Bacteria	1279	Staphylococcus epidermidis	14.0	4.8
Bacteria	482	Neisseria meningitidis	12.6	14.1
Bacteria	32067	Leptotrichia sp. oral taxon 212	12.5	1.0
Bacteria	816	Bacteroides vulgatus	12.1	5.6
Bacteria	642	Aeromonas hydrophila	10.4	3.1
Bacteria	1301	Streptococcus mitis	8.3	2.0
Bacteria	1193515	Snodgrassella alvi	6.0	0.3
Bacteria	1234	Nitrospira moscoviensis	5.0	1.1
Bacteria	1716	Corynebacterium aurimucosum	4.5	2.4
Bacteria	375288	Parabacteroides distasonis	4.1	0.5
Bacteria	34084	Riemerella anatipestifer	3.2	1.1
Bacteria	83654	Leclercia adecarboxylata	3.0	1.8
Bacteria	1654	Actinomyces oris	2.6	1.0
Bacteria	22	Shewanella baltica	2.4	0.5
Bacteria	1073	Rhodopseudomonas palustris	1.9	0.2

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1912216	Cutibacterium acnes	607.3	432.2	8.8	607.3	432.2	8.8
Bacteria	1269	Micrococcus luteus	27.3	2.3	1.4	27.3	2.3	1.4
Bacteria	1298	Deinococcus puniceus	21.4	0.1	7.2	21.4	0.1	7.2
Bacteria	1578	Lactobacillus crispatus	15.2	13.5	7.0	15.2	13.5	7.0
Bacteria	1678	Bifidobacterium longum	14.6	16.6	68.2	14.6	16.6	68.2
Bacteria	1279	Staphylococcus epidermidis	14.0	4.8	1.9	14.0	4.8	1.9
Bacteria	482	Neisseria meningitidis	12.6	14.1	13.6	12.6	14.1	13.6
Bacteria	32067	Leptotrichia sp. oral taxon 212	12.5	1.0	45.8	12.5	1.0	45.8
Bacteria	816	Bacteroides vulgatus	12.1	5.6	57.4	12.1	5.6	57.4
Bacteria	642	Aeromonas hydrophila	10.4	3.1	15.1	10.4	3.1	15.1
Bacteria	1301	Streptococcus mitis	8.3	2.0	2.6	8.3	2.0	2.6
Bacteria	1193515	Snodgrassella alvi	6.0	0.3	48.7	6.0	0.3	48.7
Bacteria	1234	Nitrospira moscoviensis	5.0	1.1	1.9	5.0	1.1	1.9
Bacteria	1716	Corynebacterium aurimucosum	4.5	2.4	1.8	4.5	2.4	1.8
Bacteria	375288	Parabacteroides distasonis	4.1	0.5	46.1	4.1	0.5	46.1
Bacteria	34084	Riemerella anatipestifer	3.2	1.1	6.1	3.2	1.1	6.1
Bacteria	83654	Leclercia adecarboxylata	3.0	1.8	8.8	3.0	1.8	8.8
Bacteria	1654	Actinomyces oris	2.6	1.0	2.4	2.6	1.0	2.4
Bacteria	22	Shewanella baltica	2.4	0.5	2.7	2.4	0.5	2.7
Bacteria	1073	Rhodopseudomonas palustris	1.9	0.2	1.6	1.9	0.2	1.6



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	-200687329	Torque teno virus	29.3	21.0
Viruses	687332	TTV-like mini virus	9.8	5.6
Viruses	687331	Torque teno virus 16	1.9	2.5
Bacteria	1827	Rhodococcus ruber	0.1	0.3
Bacteria	1386	Bacillus flexus	0.1	0.1
Bacteria	816	Bacteroides uniformis	0.1	0.1
Bacteria	75984	Mannheimia haemolytica	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	-200687329	Torque teno virus	29.3	21.0
Viruses	687332	TTV-like mini virus	9.8	5.6
Viruses	687331	Torque teno virus 16	1.9	2.5
Bacteria	1827	Rhodococcus ruber	0.1	0.3
Bacteria	1386	Bacillus flexus	0.1	0.1
Bacteria	816	Bacteroides uniformis	0.1	0.1
Bacteria	75984	Mannheimia haemolytica	0.1	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Viruses	-200687329	Torque teno virus	29.3	21.0	99.0	29.3	21.0	99.0
Viruses	687332	TTV-like mini virus	9.8	5.6	99.0	9.8	5.6	99.0
Viruses	687331	Torque teno virus 16	1.9	2.5	100.0	1.9	2.5	100.0
Bacteria	1827	Rhodococcus ruber	0.1	0.3	18.5	0.1	0.3	18.5
Bacteria	1386	Bacillus flexus	0.1	0.1	1.4	0.1	0.1	1.4
Bacteria	816	Bacteroides uniformis	0.1	0.1	2.5	0.1	0.1	2.5
Bacteria	75984	Mannheimia haemolytica	0.1	0.1	3.9	0.1	0.1	3.9



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Viruses	-200687329	Torque teno virus	7.8	6.0
Bacteria	1301	Streptococcus pneumoniae	5.6	8.6
Bacteria	337004	Microcella alkaliphila	1.8	0.5
Bacteria	1372	Planococcus rifietoensis	1.4	0.3
Viruses	10509	Human mastadenovirus C	0.9	0.4
Bacteria	1386	Bacillus sp. OxB-1	0.6	1.9
Viruses	687331	Torque teno virus 5	0.4	0.4
Bacteria	816	Bacteroides intestinalis	0.2	0.1
Bacteria	2094023	Glaesserella parasuis	0.2	0.1
Bacteria	1350	Enterococcus durans	0.2	0.5
Bacteria	75984	Mannheimia haemolytica	0.1	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Viruses	-200687329	Torque teno virus	7.8	6.0
Bacteria	1301	Streptococcus pneumoniae	5.6	8.6
Bacteria	337004	Microcella alkaliphila	1.8	0.5
Bacteria	1372	Planococcus rifietoensis	1.4	0.3
Viruses	10509	Human mastadenovirus C	0.9	0.4
Bacteria	1386	Bacillus sp. OxB-1	0.6	1.9
Viruses	687331	Torque teno virus 5	0.4	0.4
Bacteria	816	Bacteroides intestinalis	0.2	0.1
Bacteria	2094023	Glaesserella parasuis	0.2	0.1
Bacteria	1350	Enterococcus durans	0.2	0.5
Bacteria	75984	Mannheimia haemolytica	0.1	0.5

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Viruses	-200687329	Torque teno virus	7.8	6.0	99.0	7.8	6.0	99.0
Bacteria	1301	Streptococcus pneumoniae	5.6	8.6	7.3	5.6	8.6	7.3
Bacteria	337004	Microcella alkaliphila	1.8	0.5	1.1	1.8	0.5	1.1
Bacteria	1372	Planococcus rifietoensis	1.4	0.3	1.7	1.4	0.3	1.7
Viruses	10509	Human mastadenovirus C	0.9	0.4	1.2	0.9	0.4	1.2
Bacteria	1386	Bacillus sp. OxB-1	0.6	1.9	5.9	0.6	1.9	5.9
Viruses	687331	Torque teno virus 5	0.4	0.4	100.0	0.4	0.4	100.0
Bacteria	816	Bacteroides intestinalis	0.2	0.1	100.0	0.2	0.1	100.0
Bacteria	2094023	Glaesserella parasuis	0.2	0.1	1.1	0.2	0.1	1.1
Bacteria	1350	Enterococcus durans	0.2	0.5	4.2	0.2	0.5	4.2
Bacteria	75984	Mannheimia haemolytica	0.1	0.5	4.8	0.1	0.5	4.8



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1716	Corynebacterium urealyticum	239.3	0.6
Bacteria	2005363	Auricoccus indicus	62.3	1.8
Bacteria	1269	Micrococcus luteus	35.2	0.5
Bacteria	57499	Kytococcus sedentarius	20.6	0.2
Bacteria	1301	Streptococcus pneumoniae	16.4	17.6
Bacteria	724	[Haemophilus] ducreyi	13.6	1.8
Bacteria	407	Methylobacterium radiotolerans	8.0	0.2
Bacteria	1279	Staphylococcus cohnii	7.4	0.2
Bacteria	649460	Filimonas lacunae	7.2	0.3
Bacteria	13687	Sphingomonas sanxanigenens	5.4	0.1
Bacteria	286	Pseudomonas antarctica	3.1	0.1
Bacteria	1073	Rhodopseudomonas palustris	2.7	0.2
Bacteria	398041	Flavisolibacter tropicus	2.6	0.2
Bacteria	1678	Bifidobacterium adolescentis	1.8	30.0
Bacteria	29404	Microlunatus phosphovorus	1.6	6.3
Bacteria	1350	Enterococcus faecalis	1.6	17.2
Bacteria	2747	Carnobacterium maltaromaticum	1.1	0.6
Bacteria	838	Prevotella melaninogenica	1.1	0.1
Bacteria	72763	Tessaracoccus flavescens	1.0	0.2
Bacteria	816	Bacteroides cellulosilyticus	1.0	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1716	Corynebacterium urealyticum	239.3	0.6
Bacteria	2005363	Auricoccus indicus	62.3	1.8
Bacteria	1269	Micrococcus luteus	35.2	0.5
Bacteria	57499	Kytococcus sedentarius	20.6	0.2
Bacteria	1301	Streptococcus pneumoniae	16.4	17.6
Bacteria	724	[Haemophilus] ducreyi	13.6	1.8
Bacteria	407	Methylobacterium radiotolerans	8.0	0.2
Bacteria	1279	Staphylococcus cohnii	7.4	0.2
Bacteria	649460	Filimonas lacunae	7.2	0.3
Bacteria	13687	Sphingomonas sanxanigenens	5.4	0.1
Bacteria	286	Pseudomonas antarctica	3.1	0.1
Bacteria	1073	Rhodopseudomonas palustris	2.7	0.2
Bacteria	398041	Flavisolibacter tropicus	2.6	0.2
Bacteria	1678	Bifidobacterium adolescentis	1.8	30.0
Bacteria	29404	Microlunatus phosphovorus	1.6	6.3
Bacteria	1350	Enterococcus faecalis	1.6	17.2
Bacteria	2747	Carnobacterium maltaromaticum	1.1	0.6
Bacteria	838	Prevotella melaninogenica	1.1	0.1
Bacteria	72763	Tessaracoccus flavescens	1.0	0.2
Bacteria	816	Bacteroides cellulosilyticus	1.0	0.2

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1716	Corynebacterium urealyticum	239.3	0.6	16.5	239.3	0.6	16.5
Bacteria	2005363	Auricoccus indicus	62.3	1.8	55.1	62.3	1.8	55.1
Bacteria	1269	Micrococcus luteus	35.2	0.5	2.0	35.2	0.5	2.0
Bacteria	57499	Kytococcus sedentarius	20.6	0.2	24.6	20.6	0.2	24.6
Bacteria	1301	Streptococcus pneumoniae	16.4	17.6	23.0	16.4	17.6	23.0
Bacteria	724	[Haemophilus] ducreyi	13.6	1.8	3.1	13.6	1.8	3.1
Bacteria	407	Methylobacterium radiotolerans	8.0	0.2	7.6	8.0	0.2	7.6
Bacteria	1279	Staphylococcus cohnii	7.4	0.2	9.2	7.4	0.2	9.2
Bacteria	649460	Filimonas lacunae	7.2	0.3	19.8	7.2	0.3	19.8
Bacteria	13687	Sphingomonas sanxanigenens	5.4	0.1	2.9	5.4	0.1	2.9
Bacteria	286	Pseudomonas antarctica	3.1	0.1	1.3	3.1	0.1	1.3
Bacteria	1073	Rhodopseudomonas palustris	2.7	0.2	2.6	2.7	0.2	2.6
Bacteria	398041	Flavisolibacter tropicus	2.6	0.2	5.6	2.6	0.2	5.6
Bacteria	1678	Bifidobacterium adolescentis	1.8	30.0	1.5	1.8	30.0	1.5
Bacteria	29404	Microlunatus phosphovorus	1.6	6.3	2.0	1.6	6.3	2.0
Bacteria	1350	Enterococcus faecalis	1.6	17.2	2.5	1.6	17.2	2.5
Bacteria	838	Prevotella melaninogenica	1.1	0.1	2.0	1.1	0.1	2.0
Bacteria	2747	Carnobacterium maltaromaticum	1.1	0.6	3.4	1.1	0.6	3.4
Bacteria	72763	Tessaracoccus flavescens	1.0	0.2	1.9	1.0	0.2	1.9
Bacteria	816	Bacteroides cellulosilyticus	1.0	0.2	4.5	1.0	0.2	4.5



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1301	Streptococcus pneumoniae	59.7	35.8
Viruses	-200687329	Torque teno virus	44.6	36.9
Viruses	687332	TTV-like mini virus	0.9	3.6

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1301	Streptococcus pneumoniae	59.7	35.8
Viruses	-200687329	Torque teno virus	44.6	36.9
Viruses	687332	TTV-like mini virus	0.9	3.6

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1301	Streptococcus pneumoniae	59.7	35.8	86.4	59.7	35.8	86.4
Viruses	-200687329	Torque teno virus	44.6	36.9	99.0	44.6	36.9	99.0
Viruses	687332	TTV-like mini virus	0.9	3.6	99.0	0.9	3.6	99.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	1613.2	1067.6
Bacteria	544	Citrobacter braakii	5.7	0.1
Bacteria	570	Klebsiella pneumoniae	3.6	28.2
Viruses	-200687329	Torque teno virus	2.3	2.0
Bacteria	620	Shigella flexneri	2.1	10.5
Bacteria	1032526	Pedosphaera parvula	0.9	0.1
Bacteria	629	Yersinia enterocolitica	0.7	2.3
Bacteria	475	Moraxella nonliquefaciens	0.4	0.9
Bacteria	149698	Massilia timonae	0.4	1.6
Bacteria	413496	Cronobacter sakazakii	0.3	1.3
Bacteria	160674	Raoultella ornithinolytica	0.2	0.2
Viruses	687332	TTV-like mini virus	0.1	0.5
Bacteria	-200000543	Enterobacteriaceae bacterium strain FGI 57	0.1	0.3
Bacteria	1813600	Candidatus Tenderia electrophaga	0.1	0.1
Bacteria	669368	Coleofasciculus chthonoplastes	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	561	Escherichia coli	1613.2	1067.6
Bacteria	544	Citrobacter braakii	5.7	0.1
Bacteria	570	Klebsiella pneumoniae	3.6	28.2
Viruses	-200687329	Torque teno virus	2.3	2.0
Bacteria	620	Shigella flexneri	2.1	10.5
Bacteria	1032526	Pedosphaera parvula	0.9	0.1
Bacteria	629	Yersinia enterocolitica	0.7	2.3
Bacteria	475	Moraxella nonliquefaciens	0.4	0.9
Bacteria	149698	Massilia timonae	0.4	1.6
Bacteria	413496	Cronobacter sakazakii	0.3	1.3
Bacteria	160674	Raoultella ornithinolytica	0.2	0.2
Viruses	687332	TTV-like mini virus	0.1	0.5
Bacteria	-200000543	Enterobacteriaceae bacterium strain FGI 57	0.1	0.3
Bacteria	1813600	Candidatus Tenderia electrophaga	0.1	0.1
Bacteria	669368	Coleofasciculus chthonoplastes	0.1	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	1613.2	1067.6	39.5	1613.2	1067.6	39.5
Bacteria	544	Citrobacter braakii	5.7	0.1	99.0	5.7	0.1	99.0
Bacteria	570	Klebsiella pneumoniae	3.6	28.2	2.3	3.6	28.2	2.3
Viruses	-200687329	Torque teno virus	2.3	2.0	99.0	2.3	2.0	99.0
Bacteria	620	Shigella flexneri	2.1	10.5	2.1	2.1	10.5	2.1
Bacteria	1032526	Pedosphaera parvula	0.9	0.1	5.6	0.9	0.1	5.6
Bacteria	629	Yersinia enterocolitica	0.7	2.3	6.9	0.7	2.3	6.9
Bacteria	475	Moraxella nonliquefaciens	0.4	0.9	39.5	0.4	0.9	39.5
Bacteria	149698	Massilia timonae	0.4	1.6	28.9	0.4	1.6	28.9
Bacteria	413496	Cronobacter sakazakii	0.3	1.3	5.2	0.3	1.3	5.2
Bacteria	160674	Raoultella ornithinolytica	0.2	0.2	1.3	0.2	0.2	1.3
Bacteria	-200000543	Enterobacteriaceae bacterium strain FGI 57	0.1	0.3	4.8	0.1	0.3	4.8
Bacteria	1813600	Candidatus Tenderia electrophaga	0.1	0.1	2.4	0.1	0.1	2.4
Bacteria	669368	Coleofasciculus chthonoplastes	0.1	0.1	1.6	0.1	0.1	1.6
Viruses	687332	TTV-like mini virus	0.1	0.5	25.0	0.1	0.5	25.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	57493	Kocuria palustris	76.2	33.5
Bacteria	361177	Altererythrobacter dongtanensis	2.0	1.8
Bacteria	68	Lysobacter antibioticus	1.9	0.3
Bacteria	338	Xanthomonas translucens	1.2	0.1
Bacteria	1386	Bacillus subtilis	1.1	0.8
Bacteria	75	Caulobacter vibrioides	1.0	0.1
Bacteria	1111	Porphyrobacter sp. CACIAM 03H1	1.0	0.4
Bacteria	1161127	Murdochiella vaginalis	0.9	0.4
Bacteria	1961799	Lacunisphaera limnophila	0.8	0.7
Bacteria	1243	Leuconostoc mesenteroides	0.5	0.2
Bacteria	165697	Sphingopyxis granuli	0.5	0.3
Bacteria	40222	Methylophaga frappieri	0.4	1.4
Bacteria	59753	Alcanivorax pacificus	0.4	0.8
Bacteria	375288	Parabacteroides distasonis	0.3	0.3
Bacteria	52972	Polaromonas naphthalenivorans	0.2	0.1
Bacteria	404	Methylobacillus flagellatus	0.2	0.3
Bacteria	413496	Cronobacter turicensis	0.1	0.1
Bacteria	1883	Streptomyces parvulus	0.1	0.2
Bacteria	359407	Methylotenera mobilis	0.1	0.1
Bacteria	292691	Gramella sp. LPB0144	0.1	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	57493	Kocuria palustris	76.2	33.5
Bacteria	361177	Altererythrobacter dongtanensis	2.0	1.8
Bacteria	68	Lysobacter antibioticus	1.9	0.3
Bacteria	338	Xanthomonas translucens	1.2	0.1
Bacteria	1386	Bacillus subtilis	1.1	0.8
Bacteria	75	Caulobacter vibrioides	1.0	0.1
Bacteria	1111	Porphyrobacter sp. CACIAM 03H1	1.0	0.4
Bacteria	1161127	Murdochiella vaginalis	0.9	0.4
Bacteria	1961799	Lacunisphaera limnophila	0.8	0.7
Bacteria	1243	Leuconostoc mesenteroides	0.5	0.2
Bacteria	165697	Sphingopyxis granuli	0.5	0.3
Bacteria	40222	Methylophaga frappieri	0.4	1.4
Bacteria	59753	Alcanivorax pacificus	0.4	0.8
Bacteria	375288	Parabacteroides distasonis	0.3	0.3
Bacteria	52972	Polaromonas naphthalenivorans	0.2	0.1
Bacteria	404	Methylobacillus flagellatus	0.2	0.3
Bacteria	413496	Cronobacter turicensis	0.1	0.1
Bacteria	1883	Streptomyces parvulus	0.1	0.2
Bacteria	359407	Methylotenera mobilis	0.1	0.1
Bacteria	292691	Gramella sp. LPB0144	0.1	0.2

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	57493	Kocuria palustris	76.2	33.5	5.7	76.2	33.5	5.7
Bacteria	361177	Altererythrobacter dongtanensis	2.0	1.8	1.1	2.0	1.8	1.1
Bacteria	68	Lysobacter antibioticus	1.9	0.3	4.1	1.9	0.3	4.1
Bacteria	338	Xanthomonas translucens	1.2	0.1	1.7	1.2	0.1	1.7
Bacteria	1386	Bacillus subtilis	1.1	0.8	2.1	1.1	0.8	2.1
Bacteria	75	Caulobacter vibrioides	1.0	0.1	2.0	1.0	0.1	2.0
Bacteria	1111	Porphyrobacter sp. CACIAM 03H1	1.0	0.4	2.5	1.0	0.4	2.5
Bacteria	1161127	Murdochiella vaginalis	0.9	0.4	2.3	0.9	0.4	2.3
Bacteria	1961799	Lacunisphaera limnophila	0.8	0.7	2.9	0.8	0.7	2.9
Bacteria	165697	Sphingopyxis granuli	0.5	0.3	1.5	0.5	0.3	1.5
Bacteria	1243	Leuconostoc mesenteroides	0.5	0.2	2.2	0.5	0.2	2.2
Bacteria	40222	Methylophaga frappieri	0.4	1.4	5.3	0.4	1.4	5.3
Bacteria	59753	Alcanivorax pacificus	0.4	0.8	1.8	0.4	0.8	1.8
Bacteria	375288	Parabacteroides distasonis	0.3	0.3	2.1	0.3	0.3	2.1
Bacteria	52972	Polaromonas naphthalenivorans	0.2	0.1	1.3	0.2	0.1	1.3
Bacteria	404	Methylobacillus flagellatus	0.2	0.3	1.7	0.2	0.3	1.7
Bacteria	413496	Cronobacter turicensis	0.1	0.1	4.9	0.1	0.1	4.9
Bacteria	1883	Streptomyces parvulus	0.1	0.2	1.1	0.1	0.2	1.1
Bacteria	359407	Methylotenera mobilis	0.1	0.1	2.2	0.1	0.1	2.2
Bacteria	292691	Gramella sp. LPB0144	0.1	0.2	2.1	0.1	0.2	2.1



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	29407	Rhodoplanes sp. Z2-YC6860	2.0	0.1
Bacteria	374	Bradyrhizobium erythrophlei	0.5	0.1
Bacteria	816	Bacteroides uniformis	0.1	0.1
Bacteria	662	Vibrio sp. 04Ya090	0.1	0.2
Bacteria	434	Acetobacter aceti	0.1	0.2
Bacteria	872	Desulfovibrio magneticus	0.1	0.2
Bacteria	413496	Cronobacter sakazakii	0.1	0.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	29407	Rhodoplanes sp. Z2-YC6860	2.0	0.1
Bacteria	374	Bradyrhizobium erythrophlei	0.5	0.1
Bacteria	816	Bacteroides uniformis	0.1	0.1
Bacteria	662	Vibrio sp. 04Ya090	0.1	0.2
Bacteria	434	Acetobacter aceti	0.1	0.2
Bacteria	872	Desulfovibrio magneticus	0.1	0.2
Bacteria	413496	Cronobacter sakazakii	0.1	0.3

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	29407	Rhodoplanes sp. Z2-YC6860	2.0	0.1	4.4	2.0	0.1	4.4
Bacteria	374	Bradyrhizobium erythrophlei	0.5	0.1	1.9	0.5	0.1	1.9
Bacteria	816	Bacteroides uniformis	0.1	0.1	2.3	0.1	0.1	2.3
Bacteria	662	Vibrio sp. 04Ya090	0.1	0.2	1.3	0.1	0.2	1.3
Bacteria	434	Acetobacter aceti	0.1	0.2	2.9	0.1	0.2	2.9
Bacteria	872	Desulfovibrio magneticus	0.1	0.2	3.8	0.1	0.2	3.8
Bacteria	413496	Cronobacter sakazakii	0.1	0.3	1.1	0.1	0.3	1.1



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	724	[Haemophilus] ducreyi	11.0	0.5
Bacteria	32207	Rothia mucilaginosa	10.4	0.2
Bacteria	89966	Hymenobacter sedentarius	6.5	0.1
Bacteria	1716	Corynebacterium aurimucosum	5.0	0.1
Bacteria	1827	Rhodococcus erythropolis	2.7	0.6
Bacteria	1912215	Acidipropionibacterium acidipropionici	2.2	0.1
Bacteria	1654	Actinomyces oris	1.6	1.2
Bacteria	2747	Carnobacterium maltaromaticum	1.3	1.6
Bacteria	-200049546	Flavobacteriaceae bacterium 3519-10	1.1	0.1
Bacteria	816	Bacteroides ovatus	0.9	0.5
Bacteria	1386	Bacillus subtilis	0.8	1.1
Bacteria	2053	Gordonia polyisoprenivorans	0.5	0.1
Bacteria	308865	Elizabethkingia anophelis	0.4	0.2
Bacteria	309512	Dinoroseobacter shibae	0.4	0.1
Bacteria	1569	Sporosarcina psychrophila	0.4	0.5
Bacteria	270	Thermus scotoductus	0.3	0.2
Viruses	333922	Betapapillomavirus 2	0.3	0.3
Bacteria	447020	Adlercreutzia equolifaciens	0.3	0.3
Bacteria	1778653	Sulfuriferula sp. AH1	0.2	0.6
Bacteria	157226	Jeotgalibacillus malaysiensis	0.2	0.2

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	724	[Haemophilus] ducreyi	11.0	0.5
Bacteria	32207	Rothia mucilaginosa	10.4	0.2
Bacteria	89966	Hymenobacter sedentarius	6.5	0.1
Bacteria	1716	Corynebacterium aurimucosum	5.0	0.1
Bacteria	1827	Rhodococcus erythropolis	2.7	0.6
Bacteria	1912215	Acidipropionibacterium acidipropionici	2.2	0.1
Bacteria	1654	Actinomyces oris	1.6	1.2
Bacteria	2747	Carnobacterium maltaromaticum	1.3	1.6
Bacteria	-200049546	Flavobacteriaceae bacterium 3519-10	1.1	0.1
Bacteria	816	Bacteroides ovatus	0.9	0.5
Bacteria	1386	Bacillus subtilis	0.8	1.1
